CustomerID,customer_order_count,customer_total_revenue,customer_avg_order_value,customer_first_order_date,customer_last_order_date,customer_active_months,customer_total_quantity,customer_unique_products,customer_line_count,customer_country_count,primary_country,customer_active_days,value_tier
17383,1,193.39,193.39,2011-12-05 17:36:00,2011-12-05 17:36:00,1,148,49,49,1,United Kingdom,0,Low Value
17384,2,336.4,168.2,2011-05-04 16:07:00,2011-11-20 15:48:00,2,88,12,15,1,United Kingdom,199,Low Value
17385,1,256.11,256.11,2011-11-25 11:02:00,2011-11-25 11:02:00,1,197,42,45,1,United Kingdom,0,Low Value
17386,6,2686.42,447.74,2011-06-27 12:11:00,2011-12-02 11:28:00,4,1902,23,28,1,United Kingdom,157,High Value
17387,2,746.81,373.4,2011-11-06 11:25:00,2011-11-20 11:00:00,1,522,71,76,1,United Kingdom,13,Medium Value
17388,4,1259.56,314.89,2011-02-25 12:28:00,2011-09-23 10:31:00,4,1068,13,15,1,United Kingdom,209,Medium Value
17389,34,31833.68,936.28,2011-01-12 15:48:00,2011-12-09 09:38:00,11,7612,45,213,1,United Kingdom,330,High Value
17391,2,508.8,254.4,2011-06-28 12:21:00,2011-06-29 09:58:00,1,480,2,3,1,United Kingdom,0,Medium Value
17392,2,417.27,208.64,2010-12-16 19:04:00,2011-02-06 12:48:00,2,277,53,56,1,United Kingdom,51,Medium Value
17394,1,203.87,203.87,2011-05-04 13:22:00,2011-05-04 13:22:00,1,241,4,4,1,United Kingdom,0,Low Value
17396,8,7330.8,916.35,2010-12-03 09:45:00,2011-10-31 14:12:00,3,2005,24,27,1,United Kingdom,332,High Value
17397,2,681.41,340.7,2011-11-17 13:58:00,2011-11-17 14:08:00,1,250,88,89,1,United Kingdom,0,Medium Value
17398,3,653.38,217.79,2011-03-29 13:04:00,2011-08-17 09:48:00,3,310,30,38,1,United Kingdom,140,Medium Value
17400,5,2097.84,419.57,2010-12-21 17:16:00,2011-08-05 15:38:00,4,1088,175,206,1,United Kingdom,226,High Value
17402,13,2633.85,202.6,2010-12-05 13:53:00,2011-12-05 10:15:00,9,701,33,59,1,United Kingdom,364,High Value
17403,1,263.92,263.92,2011-11-03 15:18:00,2011-11-03 15:18:00,1,111,32,32,1,United Kingdom,0,Low Value
17404,15,31906.82,2127.12,2010-12-14 13:28:00,2011-12-05 16:26:00,10,32748,111,198,1,Sweden,356,High Value
17405,3,1031.41,343.8,2011-07-12 14:17:00,2011-12-08 17:12:00,3,726,77,82,1,United Kingdom,149,Medium Value
17406,3,2184.42,728.14,2010-12-08 10:35:00,2011-01-10 15:07:00,2,780,99,111,1,United Kingdom,33,High Value
17408,1,32.65,32.65,2011-06-29 12:53:00,2011-06-29 12:53:00,1,3,2,2,1,United Kingdom,0,Low Value
17409,2,771.85,385.92,2011-04-05 16:42:00,2011-06-08 10:36:00,2,105,13,13,1,United Kingdom,63,Medium Value
17410,5,1214.72,242.94,2011-05-08 15:21:00,2011-11-23 15:46:00,4,616,57,64,1,United Kingdom,199,Medium Value
17411,3,778.94,259.65,2011-03-23 13:44:00,2011-11-27 14:25:00,3,306,39,41,1,United Kingdom,249,Medium Value
17412,7,1258.06,179.72,2010-12-02 16:29:00,2011-12-07 11:36:00,6,738,48,66,1,United Kingdom,369,Medium Value
17414,2,778.0,389.0,2011-06-08 11:43:00,2011-10-27 12:13:00,2,2100,5,6,1,United Kingdom,141,Medium Value
17415,1,507.84,507.84,2011-09-21 12:50:00,2011-09-21 12:50:00,1,114,14,14,1,United Kingdom,0,Medium Value
17416,7,6893.42,984.77,2011-03-03 13:45:00,2011-11-10 12:47:00,6,4302,186,269,1,United Kingdom,251,High Value
17418,2,463.46,231.73,2011-01-20 11:39:00,2011-10-28 13:00:00,2,289,29,30,1,United Kingdom,281,Medium Value
17419,12,4226.57,352.21,2010-12-07 15:03:00,2011-11-28 13:47:00,8,1876,155,206,1,United Kingdom,355,High Value
17420,3,598.83,199.61,2010-12-01 09:56:00,2011-10-20 14:52:00,3,265,28,30,1,United Kingdom,323,Medium Value
17422,6,1979.37,329.9,2011-02-16 14:44:00,2011-11-23 13:27:00,6,2253,93,117,1,United Kingdom,279,Medium Value
17423,2,698.41,349.21,2011-05-06 09:14:00,2011-10-24 13:36:00,2,459,26,26,1,United Kingdom,171,Medium Value
17425,2,759.17,379.58,2011-10-10 11:37:00,2011-11-20 15:30:00,2,407,42,43,1,United Kingdom,41,Medium Value
17426,6,5037.26,839.54,2011-03-02 16:34:00,2011-12-01 18:07:00,4,3094,179,271,1,United Kingdom,274,High Value
17427,1,100.8,100.8,2011-09-29 11:29:00,2011-09-29 11:29:00,1,34,2,2,1,United Kingdom,0,Low Value
17428,28,17256.85,616.32,2010-12-06 09:37:00,2011-12-09 09:45:00,13,9474,252,328,1,United Kingdom,368,High Value
17429,3,524.92,174.97,2011-05-05 09:53:00,2011-08-03 13:22:00,3,624,36,39,1,United Kingdom,90,Medium Value
17430,2,265.76,132.88,2010-12-09 13:05:00,2011-11-07 09:24:00,2,190,14,14,1,United Kingdom,332,Low Value
17431,1,403.3,403.3,2011-01-30 14:36:00,2011-01-30 14:36:00,1,292,41,43,1,United Kingdom,0,Medium Value
17432,2,365.76,182.88,2011-11-02 17:30:00,2011-11-21 17:33:00,1,207,44,48,1,United Kingdom,19,Medium Value
17433,1,303.16,303.16,2011-09-12 14:24:00,2011-09-12 14:24:00,1,185,53,54,1,United Kingdom,0,Low Value
17434,7,2373.82,339.12,2011-09-15 13:54:00,2011-12-07 13:16:00,4,1693,100,134,1,United Kingdom,82,High Value
17436,2,216.3,108.15,2011-04-27 11:33:00,2011-12-08 12:30:00,2,90,7,9,1,United Kingdom,225,Low Value
17438,1,388.45,388.45,2011-03-31 10:26:00,2011-03-31 10:26:00,1,103,17,17,1,United Kingdom,0,Medium Value
17440,3,186.42,62.14,2011-04-06 12:05:00,2011-07-06 11:54:00,2,246,3,5,1,United Kingdom,90,Low Value
17442,6,2248.56,374.76,2011-02-22 13:02:00,2011-11-03 09:17:00,6,1496,96,135,1,United Kingdom,253,High Value
17443,1,534.24,534.24,2011-05-04 10:47:00,2011-05-04 10:47:00,1,504,1,1,1,Canada,0,Medium Value
17444,3,2940.04,980.01,2011-06-20 09:04:00,2011-07-15 12:05:00,2,2119,132,135,1,Canada,25,High Value
17446,2,120.9,60.45,2011-02-02 14:40:00,2011-06-16 10:42:00,2,198,6,9,1,United Kingdom,133,Low Value
17447,2,541.53,270.76,2011-09-29 10:10:00,2011-10-30 14:18:00,2,443,33,36,1,United Kingdom,31,Medium Value
17449,7,2519.21,359.89,2010-12-15 10:57:00,2011-12-07 16:56:00,6,1121,178,276,1,United Kingdom,357,High Value
17450,46,194390.79,4225.89,2010-12-07 09:23:00,2011-12-01 13:29:00,12,69973,124,336,1,United Kingdom,359,High Value
17451,7,1721.4,245.91,2011-08-26 11:54:00,2011-12-08 15:02:00,5,1203,83,100,1,United Kingdom,104,Medium Value
17453,2,486.72,243.36,2011-10-06 17:02:00,2011-11-22 09:42:00,2,219,19,19,1,United Kingdom,46,Medium Value
17454,4,517.53,129.38,2010-12-15 10:54:00,2011-05-31 13:58:00,4,243,57,61,1,United Kingdom,167,Medium Value
17455,1,131.7,131.7,2011-05-20 12:31:00,2011-05-20 12:31:00,1,66,8,8,1,United Kingdom,0,Low Value
17456,1,249.86,249.86,2010-12-09 15:23:00,2010-12-09 15:23:00,1,222,17,17,1,United Kingdom,0,Low Value
17457,5,1737.7,347.54,2011-01-04 14:33:00,2011-08-05 12:48:00,5,826,14,19,1,United Kingdom,212,Medium Value
17458,1,316.5,316.5,2011-11-24 13:01:00,2011-11-24 13:01:00,1,170,52,54,1,United Kingdom,0,Low Value
17459,2,657.3,328.65,2011-10-10 17:00:00,2011-10-27 13:25:00,1,537,88,111,1,United Kingdom,16,Medium Value
17460,6,622.43,103.74,2010-12-01 16:24:00,2011-09-06 15:04:00,5,236,18,29,1,United Kingdom,278,Medium Value
17461,3,735.82,245.27,2011-11-10 12:01:00,2011-11-17 10:21:00,1,770,104,106,1,United Kingdom,6,Medium Value
17462,2,675.69,337.84,2011-02-28 17:01:00,2011-10-10 13:56:00,2,227,25,27,1,United Kingdom,223,Medium Value
17463,5,1875.86,375.17,2011-01-30 15:48:00,2011-11-23 13:40:00,5,1086,162,208,1,United Kingdom,296,Medium Value
17464,1,289.96,289.96,2011-07-04 13:19:00,2011-07-04 13:19:00,1,220,9,9,1,United Kingdom,0,Low Value
17466,2,763.28,381.64,2011-09-22 09:16:00,2011-11-29 13:15:00,2,306,41,41,1,United Kingdom,68,Medium Value
17468,2,137.0,68.5,2011-11-25 12:52:00,2011-11-29 15:33:00,1,116,5,5,1,United Kingdom,4,Low Value
17469,5,1870.97,374.19,2011-05-19 08:55:00,2011-11-23 13:15:00,5,787,61,88,1,United Kingdom,188,Medium Value
17470,5,1125.07,225.01,2010-12-07 09:57:00,2011-10-26 12:42:00,5,1675,67,78,1,United Kingdom,323,Medium Value
17472,3,697.54,232.51,2011-02-13 14:40:00,2011-06-01 14:57:00,2,455,142,174,1,United Kingdom,108,Medium Value
17475,1,194.37,194.37,2011-09-21 14:55:00,2011-09-21 14:55:00,1,178,14,14,1,United Kingdom,0,Low Value
17480,1,511.82,511.82,2011-09-23 11:39:00,2011-09-23 11:39:00,1,338,29,29,1,United Kingdom,0,Medium Value
17481,4,1255.59,313.9,2011-09-07 09:57:00,2011-12-06 12:28:00,3,1061,69,82,1,United Kingdom,90,Medium Value
17483,3,414.04,138.01,2011-06-09 19:40:00,2011-10-05 13:10:00,3,191,18,21,1,United Kingdom,117,Medium Value
17486,1,396.87,396.87,2011-03-23 14:00:00,2011-03-23 14:00:00,1,191,24,24,1,United Kingdom,0,Medium Value
17489,2,376.64,188.32,2011-05-11 11:34:00,2011-10-12 08:56:00,2,428,28,29,1,United Kingdom,153,Medium Value
17490,7,2092.32,298.9,2011-06-16 09:15:00,2011-12-09 09:08:00,4,1134,63,76,1,United Kingdom,175,High Value
17491,10,3558.87,355.89,2010-12-07 12:18:00,2011-12-08 16:18:00,8,2013,72,109,1,United Kingdom,366,High Value
17492,1,374.57,374.57,2011-04-05 15:21:00,2011-04-05 15:21:00,1,155,12,12,1,United Kingdom,0,Medium Value
17495,2,497.56,248.78,2011-11-01 12:06:00,2011-12-02 12:08:00,2,229,21,27,1,United Kingdom,31,Medium Value
17496,1,271.05,271.05,2010-12-16 08:39:00,2010-12-16 08:39:00,1,79,10,10,1,United Kingdom,0,Low Value
17498,1,272.22,272.22,2011-09-25 12:25:00,2011-09-25 12:25:00,1,394,17,17,1,United Kingdom,0,Low Value
17499,1,622.88,622.88,2011-02-23 09:14:00,2011-02-23 09:14:00,1,711,40,40,1,United Kingdom,0,Medium Value
17500,3,1138.0,379.33,2011-11-10 09:08:00,2011-11-22 14:25:00,1,17,3,5,1,United Kingdom,12,Medium Value
17501,2,288.6,144.3,2011-05-03 09:46:00,2011-05-03 09:47:00,1,160,18,18,1,United Kingdom,0,Low Value
17502,4,689.1,172.28,2011-11-10 16:39:00,2011-11-30 13:13:00,1,376,25,28,1,United Kingdom,19,Medium Value
17503,2,558.96,279.48,2011-11-01 11:12:00,2011-12-07 09:18:00,2,486,36,38,1,United Kingdom,35,Medium Value
17504,9,2997.03,333.0,2011-01-21 11:09:00,2011-05-17 12:59:00,4,1664,112,127,1,United Kingdom,116,High Value
17505,2,1145.84,572.92,2011-05-18 09:01:00,2011-07-01 12:50:00,2,556,48,52,1,United Kingdom,44,Medium Value
17506,1,302.2,302.2,2011-09-25 11:39:00,2011-09-25 11:39:00,1,139,14,14,1,United Kingdom,0,Low Value
17507,2,605.58,302.79,2011-02-03 18:08:00,2011-03-23 11:48:00,2,359,79,88,1,United Kingdom,47,Medium Value
17508,1,387.31,387.31,2011-03-04 08:10:00,2011-03-04 08:10:00,1,289,22,22,1,Greece,0,Medium Value
17509,8,6083.64,760.46,2011-10-07 13:14:00,2011-10-13 10:26:00,1,3512,75,364,1,United Kingdom,5,High Value
17510,1,308.48,308.48,2011-11-15 10:00:00,2011-11-15 10:00:00,1,214,20,20,1,United Kingdom,0,Low Value
17511,31,91062.38,2937.5,2010-12-01 10:19:00,2011-12-07 10:12:00,13,64549,453,963,1,United Kingdom,370,High Value
17512,10,2924.99,292.5,2011-02-11 12:22:00,2011-11-11 12:11:00,7,2753,61,105,1,United Kingdom,272,High Value
17513,1,513.2,513.2,2011-09-28 16:42:00,2011-09-28 16:42:00,1,254,6,6,1,United Kingdom,0,Medium Value
17514,1,208.65,208.65,2011-08-03 15:45:00,2011-08-03 15:45:00,1,135,40,40,1,United Kingdom,0,Low Value
17515,4,639.02,159.76,2011-01-25 14:33:00,2011-11-08 14:04:00,4,243,49,87,1,United Kingdom,286,Medium Value
17516,5,764.88,152.98,2011-02-27 12:41:00,2011-11-24 16:51:00,4,414,113,135,1,United Kingdom,270,Medium Value
17517,1,153.94,153.94,2011-02-04 11:48:00,2011-02-04 11:48:00,1,102,11,11,1,United Kingdom,0,Low Value
17519,6,1844.02,307.34,2010-12-06 15:18:00,2011-11-22 16:43:00,6,1236,60,82,1,United Kingdom,351,Medium Value
17520,1,546.81,546.81,2011-10-17 12:04:00,2011-10-17 12:04:00,1,365,30,30,1,United Kingdom,0,Medium Value
17521,3,723.21,241.07,2011-05-24 15:14:00,2011-11-10 11:22:00,3,519,38,45,1,United Kingdom,169,Medium Value
17522,5,1070.71,214.14,2011-05-05 16:31:00,2011-12-08 12:31:00,4,1034,59,73,1,United Kingdom,216,Medium Value
17523,4,652.74,163.18,2011-11-20 13:40:00,2011-11-28 13:20:00,1,872,25,33,1,United Kingdom,7,Medium Value
17524,1,145.0,145.0,2010-12-13 14:32:00,2010-12-13 14:32:00,1,90,6,6,1,United Kingdom,0,Low Value
17525,1,422.7,422.7,2010-12-15 12:05:00,2010-12-15 12:05:00,1,82,9,9,1,United Kingdom,0,Medium Value
17526,4,1195.9,298.98,2010-12-09 12:20:00,2011-12-05 11:05:00,3,310,17,19,1,United Kingdom,360,Medium Value
17527,4,939.37,234.84,2011-05-05 13:43:00,2011-10-17 12:32:00,4,488,45,47,1,United Kingdom,164,Medium Value
17528,8,3628.5,453.56,2011-09-29 13:04:00,2011-12-08 13:27:00,4,2138,183,253,1,United Kingdom,70,High Value
17530,10,2367.12,236.71,2010-12-09 20:01:00,2011-12-08 18:42:00,8,1514,306,390,1,United Kingdom,363,High Value
17531,1,296.7,296.7,2011-06-02 19:17:00,2011-06-02 19:17:00,1,136,14,14,1,United Kingdom,0,Low Value
17534,1,223.36,223.36,2011-10-17 12:47:00,2011-10-17 12:47:00,1,103,9,9,1,United Kingdom,0,Low Value
17535,1,164.4,164.4,2011-03-04 15:20:00,2011-03-04 15:20:00,1,136,13,13,1,United Kingdom,0,Low Value
17536,1,76.5,76.5,2011-06-15 13:23:00,2011-06-15 13:23:00,1,6,3,3,1,United Kingdom,0,Low Value
17537,2,887.67,443.84,2011-02-09 13:37:00,2011-11-10 10:56:00,2,699,74,74,1,United Kingdom,273,Medium Value
17538,1,98.42,98.42,2011-11-14 12:12:00,2011-11-14 12:12:00,1,134,9,9,1,United Kingdom,0,Low Value
17540,2,578.9,289.45,2011-01-27 14:35:00,2011-11-15 11:56:00,2,194,20,25,1,United Kingdom,291,Medium Value
17542,1,170.75,170.75,2011-03-15 11:45:00,2011-03-15 11:45:00,1,134,24,25,1,United Kingdom,0,Low Value
17545,3,642.32,214.11,2011-10-27 13:48:00,2011-10-27 14:04:00,1,337,122,141,1,United Kingdom,0,Medium Value
17548,1,103.3,103.3,2011-04-20 12:01:00,2011-04-20 12:01:00,1,58,5,5,1,United Kingdom,0,Low Value
17549,2,148.86,74.43,2011-10-19 10:05:00,2011-11-16 09:59:00,2,210,5,6,1,United Kingdom,27,Low Value
17550,3,267.16,89.05,2011-04-10 15:19:00,2011-05-26 14:09:00,2,86,42,42,1,United Kingdom,45,Low Value
17551,1,290.34,290.34,2010-12-15 14:12:00,2010-12-15 14:12:00,1,142,39,39,1,United Kingdom,0,Low Value
17552,4,930.41,232.6,2010-12-02 18:45:00,2011-10-10 17:00:00,3,719,43,49,1,United Kingdom,311,Medium Value
17553,1,1487.6,1487.6,2011-08-02 10:00:00,2011-08-02 10:00:00,1,1048,2,2,1,United Kingdom,0,Medium Value
17554,5,1952.45,390.49,2011-07-14 20:01:00,2011-12-08 14:15:00,5,1763,58,88,1,United Kingdom,146,Medium Value
17555,2,480.31,240.16,2011-01-09 12:31:00,2011-11-20 12:22:00,2,348,101,105,1,United Kingdom,314,Medium Value
17556,1,157.9,157.9,2011-05-18 10:48:00,2011-05-18 10:48:00,1,101,6,6,1,United Kingdom,0,Low Value
17557,3,541.46,180.49,2011-09-19 14:23:00,2011-11-25 12:57:00,3,306,27,34,1,United Kingdom,66,Medium Value
17560,4,854.95,213.74,2011-02-02 11:14:00,2011-09-06 09:18:00,4,635,22,26,1,United Kingdom,215,Medium Value
17561,1,165.12,165.12,2011-11-20 12:53:00,2011-11-20 12:53:00,1,144,44,45,1,United Kingdom,0,Low Value
17562,7,1122.38,160.34,2011-06-19 13:06:00,2011-11-25 14:21:00,6,817,48,63,1,United Kingdom,159,Medium Value
17564,3,454.01,151.34,2011-09-20 14:00:00,2011-11-15 13:27:00,3,146,38,49,1,United Kingdom,55,Medium Value
17566,2,869.77,434.88,2011-11-14 13:42:00,2011-12-01 19:54:00,2,497,113,142,1,United Kingdom,17,Medium Value
17567,8,4331.48,541.43,2010-12-02 15:18:00,2011-12-02 15:48:00,8,2632,110,165,1,United Kingdom,365,High Value
17569,1,344.14,344.14,2011-01-11 14:15:00,2011-01-11 14:15:00,1,159,29,29,1,United Kingdom,0,Low Value
17571,4,1425.67,356.42,2011-02-14 15:15:00,2011-10-20 15:57:00,4,876,247,271,1,United Kingdom,248,Medium Value
17572,4,226.75,56.69,2010-12-01 12:51:00,2011-09-29 17:53:00,3,95,7,12,1,United Kingdom,302,Low Value
17573,3,380.6,126.87,2011-09-07 10:36:00,2011-11-10 13:01:00,2,308,24,25,1,United Kingdom,64,Medium Value
17574,1,185.65,185.65,2011-04-11 09:47:00,2011-04-11 09:47:00,1,77,8,8,1,United Kingdom,0,Low Value
17576,19,3564.83,187.62,2010-12-09 16:57:00,2011-12-01 17:56:00,13,1967,245,402,1,United Kingdom,357,High Value
17578,1,143.46,143.46,2011-05-05 18:38:00,2011-05-05 18:38:00,1,138,5,5,1,United Kingdom,0,Low Value
17579,3,448.9,149.63,2011-06-13 14:12:00,2011-12-05 12:28:00,3,258,46,50,1,United Kingdom,174,Medium Value
17580,3,215.72,71.91,2010-12-16 15:27:00,2011-04-01 12:41:00,3,88,43,45,1,United Kingdom,105,Low Value
17581,25,11025.24,441.01,2010-12-02 14:47:00,2011-12-09 12:21:00,10,5915,229,439,1,United Kingdom,371,High Value
17582,1,175.27,175.27,2011-04-17 13:18:00,2011-04-17 13:18:00,1,123,28,29,1,United Kingdom,0,Low Value
17584,2,1242.3,621.15,2011-08-04 14:12:00,2011-12-02 17:12:00,2,458,30,35,1,United Kingdom,120,Medium Value
17585,4,1116.68,279.17,2011-01-05 15:09:00,2011-08-22 13:30:00,4,1650,176,208,1,United Kingdom,228,Medium Value
17588,3,1240.2,413.4,2011-04-21 10:31:00,2011-08-31 13:37:00,3,676,19,23,1,United Kingdom,132,Medium Value
17589,4,2404.17,601.04,2011-04-13 13:47:00,2011-10-10 16:58:00,4,1631,172,253,1,United Kingdom,180,High Value
17590,3,1468.02,489.34,2011-10-30 14:05:00,2011-12-07 12:55:00,3,822,162,196,1,United Kingdom,37,Medium Value
17591,7,2203.67,314.81,2010-12-07 15:39:00,2011-09-27 13:42:00,7,1000,81,157,1,United Kingdom,293,High Value
17593,5,3923.86,784.77,2010-12-22 10:29:00,2011-12-06 10:30:00,5,3089,190,212,1,United Kingdom,349,High Value
17594,2,993.18,496.59,2011-03-30 10:32:00,2011-09-15 16:34:00,2,550,42,50,1,United Kingdom,169,Medium Value
17595,2,386.69,193.34,2011-11-02 16:19:00,2011-11-27 16:08:00,1,228,68,82,1,United Kingdom,24,Medium Value
17596,7,2806.69,400.96,2010-12-06 12:34:00,2011-11-16 14:11:00,6,4376,168,265,1,United Kingdom,345,High Value
17597,1,2044.37,2044.37,2011-05-10 11:54:00,2011-05-10 11:54:00,1,1176,55,55,1,United Kingdom,0,Medium Value
17600,1,161.67,161.67,2011-11-22 09:43:00,2011-11-22 09:43:00,1,144,13,13,1,United Kingdom,0,Low Value
17601,1,116.01,116.01,2011-04-14 18:02:00,2011-04-14 18:02:00,1,103,9,9,1,United Kingdom,0,Low Value
17602,6,5054.42,842.4,2011-01-19 16:18:00,2011-12-07 13:53:00,6,4116,335,551,1,United Kingdom,321,High Value
17603,1,394.72,394.72,2011-09-22 14:18:00,2011-09-22 14:18:00,1,74,11,11,1,United Kingdom,0,Medium Value
17604,2,309.36,154.68,2011-01-31 15:09:00,2011-05-06 13:43:00,2,169,57,63,1,United Kingdom,94,Low Value
17608,2,191.99,96.0,2011-11-06 13:00:00,2011-11-06 13:06:00,1,229,54,56,1,United Kingdom,0,Low Value
17609,5,1105.78,221.16,2011-01-16 16:23:00,2011-10-30 12:28:00,4,719,199,233,1,United Kingdom,286,Medium Value
17611,15,3961.12,264.07,2010-12-13 13:52:00,2011-12-02 13:29:00,12,2550,440,567,1,United Kingdom,353,High Value
17612,6,2048.45,341.41,2011-02-15 10:40:00,2011-10-17 14:59:00,6,1808,116,135,1,United Kingdom,244,Medium Value
17613,14,4544.55,324.61,2011-02-07 11:20:00,2011-11-17 10:51:00,9,2490,211,306,1,United Kingdom,282,High Value
17614,1,386.32,386.32,2011-10-13 16:01:00,2011-10-13 16:01:00,1,235,97,98,1,United Kingdom,0,Medium Value
17615,3,329.6,109.87,2011-05-01 15:33:00,2011-08-01 14:06:00,2,140,13,14,1,United Kingdom,91,Low Value
17616,3,571.2,190.4,2010-12-07 10:04:00,2011-06-19 10:11:00,3,224,1,3,1,United Kingdom,194,Medium Value
17618,3,930.28,310.09,2010-12-12 16:05:00,2011-12-04 11:50:00,3,319,56,67,1,United Kingdom,356,Medium Value
17619,1,214.37,214.37,2011-01-31 14:18:00,2011-01-31 14:18:00,1,124,71,74,1,United Kingdom,0,Low Value
17620,1,81.44,81.44,2011-10-11 12:08:00,2011-10-11 12:08:00,1,60,4,4,1,United Kingdom,0,Low Value
17621,3,1379.9,459.97,2010-12-20 13:31:00,2011-11-18 17:11:00,3,514,24,26,1,United Kingdom,333,Medium Value
17623,1,527.05,527.05,2011-11-07 11:32:00,2011-11-07 11:32:00,1,265,33,33,1,United Kingdom,0,Medium Value
17624,2,843.48,421.74,2011-05-05 17:59:00,2011-11-25 10:52:00,2,554,49,50,1,United Kingdom,203,Medium Value
17625,4,2020.4,505.1,2011-03-27 12:21:00,2011-11-21 13:36:00,4,1180,223,306,1,United Kingdom,239,Medium Value
17628,1,75.75,75.75,2011-09-19 15:21:00,2011-09-19 15:21:00,1,79,5,5,1,United Kingdom,0,Low Value
17629,8,1814.12,226.76,2010-12-15 09:58:00,2011-12-04 10:56:00,8,1629,106,123,1,United Kingdom,354,Medium Value
17630,2,503.6,251.8,2011-04-21 14:03:00,2011-06-23 11:58:00,2,158,24,26,1,United Kingdom,62,Medium Value
17631,3,528.33,176.11,2011-04-21 13:22:00,2011-12-08 09:47:00,3,334,39,39,1,United Kingdom,230,Medium Value
17633,4,1324.84,331.21,2011-08-11 15:43:00,2011-11-08 13:25:00,3,644,59,70,1,United Kingdom,88,Medium Value
17634,9,2358.59,262.07,2011-01-06 12:45:00,2011-11-03 13:09:00,8,838,209,296,1,United Kingdom,301,High Value
17636,1,285.56,285.56,2011-11-20 14:40:00,2011-11-20 14:40:00,1,182,20,20,1,United Kingdom,0,Low Value
17637,2,547.06,273.53,2011-08-16 13:25:00,2011-11-08 12:51:00,2,280,35,35,1,United Kingdom,83,Medium Value
17639,1,108.5,108.5,2011-03-08 15:22:00,2011-03-08 15:22:00,1,49,7,7,1,United Kingdom,0,Low Value
17640,1,621.66,621.66,2011-09-14 09:13:00,2011-09-14 09:13:00,1,250,5,5,1,United Kingdom,0,Medium Value
17642,2,712.29,356.14,2011-06-16 12:55:00,2011-08-12 09:11:00,2,474,34,40,1,United Kingdom,56,Medium Value
17643,1,101.55,101.55,2010-12-01 14:38:00,2010-12-01 14:38:00,1,71,8,8,1,United Kingdom,0,Low Value
17644,11,2895.64,263.24,2011-03-24 09:44:00,2011-12-08 13:43:00,8,1793,102,157,1,United Kingdom,259,High Value
17646,3,1008.39,336.13,2010-12-09 14:28:00,2011-05-04 13:17:00,3,323,46,51,1,United Kingdom,145,Medium Value
17647,1,133.06,133.06,2011-10-05 15:38:00,2011-10-05 15:38:00,1,30,7,7,1,United Kingdom,0,Low Value
17648,4,1797.5,449.38,2011-04-04 10:29:00,2011-10-10 09:41:00,3,487,81,91,1,United Kingdom,188,Medium Value
17649,1,868.49,868.49,2011-07-24 15:53:00,2011-07-24 15:53:00,1,399,52,52,1,United Kingdom,0,Medium Value
17650,1,166.08,166.08,2011-11-18 14:52:00,2011-11-18 14:52:00,1,150,8,8,1,United Kingdom,0,Low Value
17651,10,3945.0,394.5,2011-06-15 15:57:00,2011-11-28 10:29:00,5,3112,149,232,1,United Kingdom,165,High Value
17652,12,4867.72,405.64,2011-03-03 14:05:00,2011-11-14 12:55:00,7,2509,118,259,1,United Kingdom,255,High Value
17653,4,1207.56,301.89,2011-08-11 15:24:00,2011-11-03 12:46:00,3,1409,44,44,1,United Kingdom,83,Medium Value
17654,1,117.55,117.55,2011-03-07 13:17:00,2011-03-07 13:17:00,1,41,22,22,1,United Kingdom,0,Low Value
17655,7,2638.94,376.99,2010-12-08 16:45:00,2011-11-29 11:34:00,6,1116,66,91,1,United Kingdom,355,High Value
17656,5,1674.69,334.94,2011-08-03 10:45:00,2011-09-27 13:04:00,2,1399,67,82,1,United Kingdom,55,Medium Value
17658,2,595.42,297.71,2011-05-12 15:23:00,2011-11-14 12:07:00,2,616,17,19,1,United Kingdom,185,Medium Value
17659,12,2999.46,249.96,2010-12-02 16:46:00,2011-11-22 13:29:00,7,1525,127,158,1,United Kingdom,354,High Value
17660,1,178.75,178.75,2011-07-21 13:37:00,2011-07-21 13:37:00,1,121,37,38,1,United Kingdom,0,Low Value
17663,7,1802.91,257.56,2011-02-25 14:11:00,2011-11-14 08:56:00,6,797,63,86,1,United Kingdom,261,Medium Value
17664,2,604.64,302.32,2011-05-11 14:17:00,2011-11-21 11:29:00,2,604,41,43,1,United Kingdom,193,Medium Value
17666,2,728.16,364.08,2011-10-05 11:06:00,2011-12-06 09:06:00,2,596,14,18,1,United Kingdom,61,Medium Value
17667,5,2055.51,411.1,2011-02-14 09:24:00,2011-10-04 14:32:00,4,1033,85,116,1,United Kingdom,232,High Value
17668,2,347.75,173.88,2011-11-01 14:45:00,2011-12-08 13:25:00,2,93,14,15,1,United Kingdom,36,Low Value
17669,7,3406.72,486.67,2011-04-04 10:11:00,2011-10-28 08:53:00,6,1916,45,68,1,United Kingdom,206,High Value
17670,1,205.7,205.7,2011-04-26 09:12:00,2011-04-26 09:12:00,1,110,11,11,1,United Kingdom,0,Low Value
17671,4,1572.71,393.18,2010-12-09 14:27:00,2011-11-24 12:21:00,4,772,40,53,1,United Kingdom,349,Medium Value
17672,2,3178.17,1589.08,2011-02-03 13:29:00,2011-10-20 14:18:00,2,1690,105,110,1,United Kingdom,259,High Value
17673,6,1594.97,265.83,2011-01-23 15:16:00,2011-12-08 12:50:00,5,1462,118,218,1,United Kingdom,318,Medium Value
17674,2,551.04,275.52,2010-12-06 10:20:00,2011-09-26 13:35:00,2,672,19,27,1,United Kingdom,294,Medium Value
